uid,id.orig_p,id.resp_p,trans_depth,method,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,device
CmYlov1xslHMfARf2i,41909,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FeH2P93sF0VLojbCS3,-,text/json,HueSwitch
ChYVNV2aVTzQTaRE2d,36846,80,1,POST,/DcpRequestHandler/index.ashx,-,1.1,-,-,1024,560,200,OK,-,-,(empty),-,-,-,FirCSF1x6FuAEUGtO,-,-,FKdeDr2oOjifFIR7Ed,-,-,HueBridge
CxMO9d4Or1qjPlucJh,38435,80,1,GET,/api/57d6406d605adb545235c2976a5bf820,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,70,200,OK,-,-,(empty),-,-,-,-,-,-,FfiTgs3strKYsbhqV3,-,text/json,HueBridge
CB31oP34FDac3AKmY1,39665,80,1,POST,/api/,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,37,78,200,OK,-,-,(empty),-,-,-,FypqKz1satkNUoY83l,-,text/json,F0YnMW3N0Gx0gASWph,-,text/json,HueBridge
CR9eVqAWeP1QFK9w7,59660,80,1,POST,/api/,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,37,78,200,OK,-,-,(empty),-,-,-,F21Fth3RO4JsHiCTLb,-,text/json,FWiG1izAg8c4rpFki,-,text/json,HueBridge
CxjyTdal9IdlRRaC6,58629,80,1,POST,/api/,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,37,78,200,OK,-,-,(empty),-,-,-,FXnhr8NUKQ5kowVWd,-,text/json,FuFIhO2ZJgN5DLEwIc,-,text/json,HueBridge
Cq0X4d2DWaV1NMpr3c,40608,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=b4bff1b69a31d9b6ce738fe5b0235638&auth=8ecfd946b278f8ec198415b90d75389bf07d6f84,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FNCWGE47Hqn1U7kE4a,-,text/plain,FjernaZ8TtLLbGBJ4,-,text/plain,HueBridge
CfRxmfVMvoKQKHcKb,36848,80,1,POST,/DcpRequestHandler/index.ashx,-,1.1,-,-,1040,560,200,OK,-,-,(empty),-,-,-,Fefl9l2q4xKTDWuRJ9,-,-,FcrWhh4PA1zqzx6vW7,-,-,HueBridge
CqnhK6KbdP9ul1vDb,56386,80,1,POST,/api/,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,37,61,200,OK,-,-,(empty),-,-,-,FJxdNL3Ss7n46XlQZb,-,text/json,FkmqVRBJMVsSDHSYg,-,text/json,HueBridge
CDnaU41eQMrgAJJk6g,33193,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1174,200,OK,-,-,(empty),-,-,-,-,-,-,F1bzAh3pHlZI56Z7H6,-,text/json,HueBridge
CeNjHC1oUHwoUgtUj9,36470,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1174,200,OK,-,-,(empty),-,-,-,-,-,-,FXSW2F1sud6e7WUC7,-,text/json,HueBridge
C6cSlg41A9bQJYonHg,46738,80,1,PUT,/api/792c3bef656bfd83720765ec2f717b9c/config,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,28,50,200,OK,-,-,(empty),-,-,-,FOXYtI1zjeDOXxIKZa,-,text/json,FiDXKa3NK9MJqVaLd3,-,text/json,HueBridge
CQlsIQ1dZa5HfmoUE5,40610,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=4613e880953ed54589cb6ed56b34a772&auth=b493aed9d14225a8d219e0270c88feed9ef4477f,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,Fe84wR38zSN1xr9aTb,-,text/plain,F3yujE3GFvFXuFWX0i,-,text/plain,HueBridge
COtUI5463D9GSwKCO8,42923,80,1,POST,/api/792c3bef656bfd83720765ec2f717b9c/lights/,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,53,200,OK,-,-,(empty),-,-,-,-,-,-,FDeoes2d253rqEvaB9,-,text/json,HueBridge
C4XKgn4VqJZd0vYp4c,51737,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FYDCY02NaznSk3FZo7,-,text/json,HueBridge
CDBuFJKKOIOPMKRw3,40611,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=42cd0c81efdd83568c91ee4bfc54dd7c&auth=817fa80881463f807c482ebd447da3d918e5590c,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FO9Uo1dh39TIdgDw8,-,text/plain,FFLivC147AWiR9vZE7,-,text/plain,HueBridge
CRtqJ1U5D4rIpMM4k,58590,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FGq1av2OQmvUrIw532,-,text/json,HueBridge
CF6ljhkc322ubU8Ti,40612,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=b889834fa98df444f91523fc16b7196e&auth=53f43a9af7a6487fabe9cd2493074396b2630e5c,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FgAmtW3b4Gcl7blWG9,-,text/plain,FZUa4i3QqQnsFWEJn5,-,text/plain,HueBridge
CrfHA21i5YAM3sXVya,55983,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FTSdyl38A5PPTI4u5a,-,text/json,HueBridge
Crom0s1kfHt7Zp7Jil,40613,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=2131c75b633375eb1acd857e33db6d7f&auth=3bc3e77915ad0c47c1159abf5245e4a3c1b7af0b,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,F15svE1mMK4ZTxczd,-,text/plain,FAICQGGf6NLlInOz,-,text/plain,HueBridge
Ccid9r4zAY3nIcAe99,34120,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,Fwhtfe4dygXRXzPOJk,-,text/json,HueBridge
Cy7szT10Q8Bfq4Q5wd,40614,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=659ccfa71b740fcfaa1db224314315fc&auth=d9e4d043ee3e8f6e9ce5cf73f6746de1178bbc43,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FtKTNx1RWHoQT2fKng,-,text/plain,Fy45Vm4nmLpr0svbIc,-,text/plain,HueBridge
CeJOdp19tpeJRROEq9,45717,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FhLWKW3PFb5RrrH6n,-,text/json,HueBridge
CBmVe33JqfrpN4kzb4,43735,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1198,200,OK,-,-,(empty),-,-,-,-,-,-,FNya7f2RQM2uzM1Xyl,-,text/json,HueBridge
CnEsW81x8nni7Cfk1f,40615,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=7331f5443030c85b415b28c13bb210a4&auth=a65585d894bd173179a62bb01a767bbb25ee5c4f,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FVWsya36TiXrZxA6Eg,-,text/plain,Fql2bn43xHm1y9wTid,-,text/plain,HueBridge
C4uQrd1IETh3SCHR0i,47652,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,F21pzuhWuMYUqCiU4,-,text/json,HueBridge
CfNF24nymmQ0DEOKa,40616,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=7ef39dca9ce7fa24ef3903a7c7140bad&auth=ba1cee7e6bc0cfb17ad7424ead4f38e9329c8896,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FbhNgD3edLJejDoLz7,-,text/plain,FbtCvR1ecGnqXl2Yp3,-,text/plain,HueBridge
CatBKD2F0X0Dv222lg,52379,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FDO5JY47gEBYsUCff,-,text/json,HueBridge
CCTvf791hc3EeDyb5,40617,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=0c0b781f6053c43ad394905e75214a6c&auth=29af1df1207d6b0649e095f3302f290e46c44011,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,Fpdn803xZ934lzYBTa,-,text/plain,F2Siuu391eL6KbVFTe,-,text/plain,HueBridge
CWEbzk2Ot5aRoEhNg7,36329,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FucZuZ2p90mPdkFHy9,-,text/json,HueBridge
CibHLd2vSBUnE3ZHRi,40618,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=acd6baaa3645bec6b28eac2283b9576c&auth=ca2e9df993eca461b6c0ea16de6fc2d0af593a5e,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FlG6R33GXE3i4rnGga,-,text/plain,FdOU2m3tboAsmAJDKa,-,text/plain,HueBridge
CyUdhv3SisvjafmJI5,56463,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FR7LAdX6Z7AwvaWwf,-,text/json,HueBridge
C7npLAdTK2NFaMq6e,40619,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=ba249b5edaedfbd47a8afd53922b1f54&auth=55680005fcb2ad4a296376e55deb124fee984240,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,Fhb1Bp1b7ZyDboe6al,-,text/plain,Fph39O3rVLw1dJmAs1,-,text/plain,HueBridge
CIQxpz3IitAgTtverd,41169,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1198,200,OK,-,-,(empty),-,-,-,-,-,-,FWn7iB200uojeY5kW7,-,text/json,HueBridge
CD2i8u2qhxoITV8uha,39308,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,Fo4qlr4GbveuIeVkz3,-,text/json,HueBridge
CR6GA43i2yXJ2rnQL6,40620,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=6d6a2acae90b3ea50c1fdfbf3e2253f5&auth=cfc7e7f93f82e9342925c882703726abee6d337f,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FaZNCCdVDKztlcSqe,-,text/plain,FfqVyRKKuKXL20MDe,-,text/plain,HueBridge
CDi8sd2V0Sq3mWx96h,45681,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FtTnJj46pL0intyOTl,-,text/json,HueBridge
CgpIs035lV52079jc8,40621,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=9f310187a1f7f67b7835b60e9a9a27ad&auth=86d791b4ce9d51891b89bcbe4ccebd8ba48d5a8a,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FhKfOt4N3ic4iaX2B5,-,text/plain,F2lGmn2uSlj8d74qDb,-,text/plain,HueBridge
C7doI5JHR3uaUa5gd,45125,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FJKbyR15z7OZLNOuM6,-,text/json,HueBridge
CWHWd63brKL2SemLK3,40622,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=74fa389e391180e2981d37217441ab6b&auth=4242865ce2fb1979dcc5975ed34688ed35324eb7,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FYP2KH13jM2HrllY41,-,text/plain,FzHV1X3c88oByRVp4,-,text/plain,HueBridge
Ckqep64qqW7Ltkkqyg,34405,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FBGdoBPbWQfWliXH3,-,text/json,HueBridge
CP6chD1s2WOwcJNngj,40623,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=041b99cb36385a63b2745c9c87ffb581&auth=ea5527ec24c988059a79547714fdec668767359e,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FjlOZn4ZchS8ljkICi,-,text/plain,FzfnDn3ZPqr7UiI9Tg,-,text/plain,HueBridge
C92fEgrhJIpikai6h,36930,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FXx68I1Lsc571emVl8,-,text/json,HueBridge
C1JpkV1dJicDwa6l47,36863,80,1,POST,/DcpRequestHandler/index.ashx,-,1.1,-,-,1040,560,200,OK,-,-,(empty),-,-,-,FlzqAMrgi9CT3Egcf,-,-,FEHiJx1rn9sLIOIWXl,-,-,HueBridge
CdFUmq1Aw0H1YTe46k,40625,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=26ab4936bdb04f1fde37a4ec5dadb98b&auth=6291788fb414d170b51d3063fe96770abb71eb64,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FZKQVT1rVJG4wt7Xg7,-,text/plain,F45bpf1Tcsj8BhExA1,-,text/plain,HueBridge
CLFfyZ17vu4zF7pysk,52797,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1199,200,OK,-,-,(empty),-,-,-,-,-,-,FYpHgA24ZTrhgQzfBb,-,text/json,HueBridge
C4n9xf1eoLfySMugga,53609,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FIURn03dbcd56Kzs1a,-,text/json,HueBridge
CBvANg3Ueie8IbHAQg,40626,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=5703ba1affa1ce6429b42c63530d679b&auth=cf4f6104d3dc61fc8063b3845abf5cb95aa9d31a,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FCB6yQ24AZYGPUhPac,-,text/plain,FctZms1OZIikQ9Mjz5,-,text/plain,HueBridge
CAOBHl3Do31i032THk,51975,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FWwlWaB5DFpa5pMof,-,text/json,HueBridge
Cr21s73Pc3rCzJ25t6,40627,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=13ac518a30dd783ec230bbfac48a5b9f&auth=3daa5bcfbcee937e02953e15775d64bd72b2c57c,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FQkBAt1ddW7f5tYJJh,-,text/plain,F7x8392jTYJ2NsEOGg,-,text/plain,HueBridge
CipinVq0Fs9LRYuha,57249,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FPd1im4WhI1Z6QoYx1,-,text/json,HueBridge
