uid,id.orig_p,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,device
CKNiLB3a7gpUmjy9Y2,39215,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSwitch
C2qXdo4CGMRTsG0AEh,36681,80,tcp,http,3.982200,204,196429,SF,T,F,0,ShADadtFf,87,3716,148,202730,-,6,D-LinkSwitch
CCSv432gmgDP9m8YP3,43132,443,tcp,ssl,8.427388,543,4024,SF,T,F,0,ShADadtFfR,16,1215,16,4729,-,6,D-LinkSwitch
C7iH8B2MJpiDqJbtmb,37214,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,72,0,0,-,17,D-LinkSwitch
C6acuo3HDAthYRBvp3,46950,443,tcp,ssl,0.707150,881,4345,RSTO,T,F,0,ShADadR,10,1409,9,4821,-,6,D-LinkSwitch
CrcI4P257VakSExQDl,46951,443,tcp,ssl,0.742347,896,564,RSTO,T,F,0,ShADadR,7,1268,7,936,-,6,D-LinkSwitch
CNC7Ja3ouyEEk34jRa,5353,5353,udp,dns,21.220430,10862,0,S0,T,T,0,D,41,12010,0,0,-,17,D-LinkSwitch
CURrrmkjJPXMl3fma,50809,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSwitch
CVtiPq92UdX7q9MA9,44296,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,65,0,0,-,17,D-LinkSwitch
CshTtY1Dm5RHCnTikf,133,134,icmp,-,3.999766,16,0,OTH,T,F,0,-,2,112,0,0,-,58,D-LinkSwitch
Cc2kYC2fp8wemSPPLd,68,67,udp,dhcp,0.027878,630,0,S0,T,T,0,D,2,686,0,0,-,17,D-LinkSwitch
COvJby4uhRKtpHW0y1,0,0,unknown_transport,-,11.267733,0,0,OTH,T,T,0,-,3,120,0,0,-,2,D-LinkSwitch
C01tCE43QRdfJMQYn1,52703,123,udp,ntp,0.165927,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,D-LinkSwitch
C3ICf94kav0LM0lgc3,50381,443,tcp,ssl,38.920708,3153,6059,S1,T,F,0,ShADad,24,4133,24,7031,-,6,D-LinkSwitch
C2pCoM3qwWWYH7UjO6,33343,123,udp,ntp,0.099654,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,D-LinkSwitch
CRNkG13KeRUHoOcydc,50382,443,tcp,ssl,30.120538,648,137,S1,T,F,0,ShADad,14,1228,13,669,-,6,D-LinkSwitch
C6NUKf4k5X5uffe9X6,0,0,unknown_transport,-,24.711527,0,0,OTH,T,T,0,-,11,440,0,0,-,2,D-LinkSwitch
CefaBK4MWj3zlJcZc,5353,5353,udp,dns,23.200382,1632,0,S0,T,T,0,D,9,1884,0,0,-,17,EdimaxCam1
CZosgHpmPWr6tvDO3,5353,5353,udp,dns,-,-,-,S0,T,T,0,D,1,247,0,0,-,17,EdimaxCam1
CAAHmL2gqs4BXG9em3,53916,1900,udp,-,6.033103,503,0,S0,T,T,0,D,4,615,0,0,-,17,EdimaxCam1
C88Pus35BuAzRgUbZi,0,0,unknown_transport,-,8.146237,0,0,OTH,T,T,0,-,3,120,0,0,-,2,EdimaxCam1
CeWPx52bq4wDlRJE58,44580,1900,udp,-,6.030262,503,0,S0,T,T,0,D,4,615,0,0,-,17,EdimaxCam1
CXuGe916GoAFo14xp8,51140,51140,udp,-,0.220310,174,0,S0,T,T,0,D,3,258,0,0,-,17,EdimaxCam1
C7oekSIHmkCqPWYMa,1900,1900,udp,-,10.113159,4116,0,S0,T,T,0,D,18,4620,0,0,-,17,EdimaxCam1
CnV4zE2mLH6ie2vkOh,68,67,udp,dhcp,0.011757,1096,0,S0,T,T,0,D,2,1152,0,0,-,17,EdimaxCam1
CrTQEM3gM5pTm4Z7Oh,40382,80,tcp,http,1.391334,137,659,SF,T,F,0,ShADadFf,6,457,4,875,-,6,D-LinkSensor
C9He6m2fAgi2QevaB7,5353,5353,udp,dns,9.710989,6182,0,S0,T,T,0,D,18,6686,0,0,-,17,D-LinkSensor
CXuzVC15lYqOZRpQ23,36431,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,D-LinkSensor
CA0WeY2Xbn38h1mF05,45378,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,99,0,0,-,17,D-LinkSensor
C70hjy2vdYz1gUJ4z3,33210,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,D-LinkSensor
CYRjuCZh0N3Q7Z5a7,33440,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,D-LinkSensor
CqPvzw1HewmC8lAuza,45343,443,tcp,ssl,0.664970,847,4637,RSTO,T,F,0,ShADadR,12,1479,9,5113,-,6,D-LinkSensor
CgaG0R7KyjXXvJBW7,45345,443,tcp,ssl,1.126775,1593,4685,SF,T,F,0,ShADadFfR,14,2305,11,5265,-,6,D-LinkSensor
CFrTqI3YcOIecU47N9,41041,80,tcp,http,0.378683,161,200,SF,T,F,0,ShADadfF,6,481,5,468,-,6,D-LinkSensor
CMQvt840GmhAX6vBii,45346,443,tcp,ssl,1.771388,735,4493,RSTO,T,F,0,ShADadR,12,1367,9,4969,-,6,D-LinkSensor
CPqHsu4W53nfyIEiaa,43156,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSensor
CIP7DI31NnFM9tA8q4,48250,80,tcp,http,0.196607,262,488,SF,T,F,0,ShADadfF,5,530,5,756,-,6,D-LinkSensor
CbYyct1WPpZ4kmdDQ,40102,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,D-LinkSensor
C301yUxed5aTqkDj8,54562,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,66,0,0,-,17,D-LinkSensor
CwzydL3p47AdKUg8A4,52389,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,100,0,0,-,17,D-LinkSensor
CeaX6UxAiFJyDJe2,35778,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,66,0,0,-,17,D-LinkSensor
CGaomP2FryjG9lcWti,56635,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,65,0,0,-,17,D-LinkSensor
CGwndA4r40VQLooF3i,58813,80,tcp,http,3.100052,166,253892,SF,T,F,0,ShADadfF,106,4426,188,261424,-,6,D-LinkSensor
CEHqD722eqeQL0DdQ3,57981,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSensor
C3VsHXGmTzsmeLfm3,56374,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,108,0,0,-,17,D-LinkSensor
CJSOD24o2ENvayvYq8,32805,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSensor
CgVMXP3vB7YTVpqsq9,133,134,icmp,-,4.000019,16,0,OTH,T,F,0,-,2,112,0,0,-,58,D-LinkSensor
CJy2zp3XH6BeT6Yrpk,48693,443,tcp,ssl,5.981567,543,4024,SF,T,F,0,ShADadtFfR,16,1215,16,4729,-,6,D-LinkSensor
C3tEep1iyz63tBDKnc,48692,443,tcp,ssl,8.151247,1609,5122,SF,T,F,0,ShADadFfR,20,2429,18,5854,-,6,D-LinkSensor
C5IFtlmZxDG7GfEol,33788,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,72,0,0,-,17,D-LinkSensor
CxPRoR3i9AazBX8DDc,47040,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,72,0,0,-,17,D-LinkSensor
CUHhXd1rxCracL32R2,38107,443,tcp,ssl,0.815110,867,4345,RSTO,T,F,0,ShADadR,12,1499,9,4821,-,6,D-LinkSensor
CZwCiV2w69jmQu9G39,38108,443,tcp,ssl,0.949879,900,564,RSTO,T,F,0,ShADadR,9,1376,7,936,-,6,D-LinkSensor
Czdszo3ZHMOYN5Osj,5353,5353,udp,dns,30.573481,16241,0,S0,T,T,0,D,69,18173,0,0,-,17,D-LinkSensor
Cj8UXQ3QP9qrUNo0dg,54106,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSensor
CBhmtVchQCaqIaQs3,45780,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,65,0,0,-,17,D-LinkSensor
C1sSlr4tSa8UQiFgMg,0,0,unknown_transport,-,8.152049,0,0,OTH,T,T,0,-,3,120,0,0,-,2,D-LinkSensor
CcPsxtYPSOCCF4icb,68,67,udp,dhcp,0.004612,622,0,S0,T,T,0,D,2,678,0,0,-,17,D-LinkSensor
Cl36g32P4VoCXevBnb,68,67,udp,-,-,-,-,OTH,T,T,0,^c,0,0,0,0,-,17,D-LinkSensor
CkZHJy2inKgtthxTjd,57203,123,udp,ntp,0.165235,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,D-LinkSensor
CcbCbC4uAwAQyOy1q2,33549,443,tcp,ssl,35.285961,630,4005,S1,T,F,0,ShADadt,22,1542,23,5006,-,6,D-LinkSensor
C0gkt02vFzOmYfnV6l,38998,123,udp,ntp,0.098559,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,D-LinkSensor
CP0syHiFf6PIQp1Ug,0,0,unknown_transport,-,12.716086,0,0,OTH,T,T,0,-,4,160,0,0,-,2,D-LinkSensor
CdSpYk2U3OmBawBHa5,39378,10000,tcp,-,4.010835,0,0,S0,T,T,0,S,2,120,0,0,-,6,EdimaxPlug1101W
CwEaY72jGhMGHlMxL1,4257,80,tcp,-,0.005421,0,0,SF,T,F,0,ShAFf,4,216,2,112,-,6,EdimaxPlug1101W
CWv0pp9MNYiFJKV3,3072,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,EdimaxPlug1101W
C8AkS3419hA5LuvTZ7,10000,55810,tcp,-,4.895849,0,0,SH,T,T,0,F,3,156,0,0,-,6,EdimaxPlug1101W
CGCAR54G6q8f585Qt6,4258,80,tcp,-,0.006047,0,0,SF,T,F,0,ShAFaf,4,216,3,164,-,6,EdimaxPlug1101W
C6ejfw4eqBC8Lamkf8,10000,55810,tcp,-,-,-,-,SH,T,T,0,F,1,52,0,0,-,6,EdimaxPlug1101W
Co3eMq4uFWN9aUia72,3072,53,udp,dns,0.572021,96,0,S0,T,T,0,Dc,3,180,0,0,-,17,EdimaxPlug1101W
CUTeXRJG3EJCb5aX9,3536,8767,tcp,-,0.345983,475,231,SF,T,F,0,ShADadfF,6,795,6,551,-,6,EdimaxPlug1101W
CEyBbS1lx6WGW4k9kb,10000,55810,tcp,-,-,-,-,SH,T,T,0,F,1,52,0,0,-,6,EdimaxPlug1101W
Ctp39N12rhkDUcWFW9,68,67,udp,dhcp,0.129137,1096,0,S0,T,T,0,D,2,1152,0,0,-,17,EdimaxPlug1101W
CL5BeO1HbzhIqAn7Pl,1270,8765,udp,-,20.262948,360,85,SF,T,F,0,Dd,2,416,1,113,-,17,EdimaxPlug1101W
Cxj5bn20okHo1lvb1a,10000,55810,tcp,-,-,-,-,SH,T,T,0,F,1,52,0,0,-,6,EdimaxPlug1101W
C8vPIbNEfLRoVsPKe,35681,8765,udp,-,3.179345,2288,707,SF,T,F,0,Dd,7,2484,2,763,-,17,EdimaxPlug1101W
C9OdUq3vxM79FqWiwa,35681,35681,udp,-,0.210318,174,0,S0,T,T,0,D,3,258,0,0,-,17,EdimaxPlug1101W
Ca93zcZjNrEf8lWR2,3072,123,udp,ntp,0.005381,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,EdimaxPlug1101W
CSUT0VrgxDcxvjVXg,1270,1270,udp,-,0.212914,171,0,S0,T,T,0,D,3,255,0,0,-,17,EdimaxPlug1101W
C2qQL726fMrVeVB5Fi,3073,53,udp,dns,0.011396,79,0,S0,T,T,0,Dc,2,135,0,0,-,17,WeMoInsightSwitch
CkvKvF4m0M7pjFaUae,42842,80,tcp,-,4.004994,0,0,S0,T,F,0,S,2,120,0,0,-,6,WeMoInsightSwitch
C0FW8l4aGeu0WuYuQd,38707,5228,tcp,-,4.004048,0,0,S0,T,F,0,S,2,120,0,0,-,6,WeMoInsightSwitch
CnAGer4WKio2wdGCg5,56049,7275,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoInsightSwitch
CuTrm814aLSzd0Cta,3518,8443,tcp,ssl,1.802440,24938,7016,SF,T,F,0,ShADadFfRR,37,26834,32,8688,-,6,WeMoInsightSwitch
CHdARP2EpougP1zaM3,44399,443,tcp,-,3.014951,0,0,S0,T,F,0,S,3,180,0,0,-,6,WeMoInsightSwitch
CGU1Zs3HyVBlvZ75D9,44399,443,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoInsightSwitch
CBadP3HcMzxTg7Qm3,3076,53,udp,dns,15.096072,362,0,S0,T,T,0,Dcc,12,698,0,0,-,17,WeMoInsightSwitch
C43gzi2hl6BaoZQZc1,38707,5228,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoInsightSwitch
CACcKG1F8UwvwfUfU3,42068,443,tcp,-,3.024103,0,0,S0,T,F,0,S,3,180,0,0,-,6,WeMoInsightSwitch
CEznhx4gVrZzBXSRDj,4383,8443,tcp,ssl,0.942974,8843,5496,SF,T,F,0,ShADadFfRR,21,9907,16,6336,-,6,WeMoInsightSwitch
CacON42UOD2Ki9isSk,3080,53,udp,dns,0.130658,105,0,S0,T,T,0,Dc,2,161,0,0,-,17,WeMoInsightSwitch
C8c1kG4GwlETqbhrej,3535,8443,tcp,ssl,1.145883,18093,5400,SF,T,F,0,ShADadFfRR,29,19573,24,6656,-,6,WeMoInsightSwitch
C9sRr94jdumhvSwZg4,4714,3475,tcp,-,0.316664,349,12,SF,T,F,0,ShADadFf,6,669,4,228,-,6,WeMoInsightSwitch
CbhSBO2nzuDWqXIX9e,3076,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,58,0,0,-,17,WeMoInsightSwitch
Cpf8oN2uWux1OEzrAd,68,67,udp,dhcp,4.611920,6028,0,S0,T,T,0,D,11,6336,0,0,-,17,WeMoInsightSwitch
CRFLgK3IjFJ9LNzM57,133,134,icmp,-,-,-,-,OTH,T,F,0,-,1,56,0,0,-,58,WeMoInsightSwitch
CjeDsg4Mx68gQflOpa,3078,123,udp,ntp,-,-,-,S0,T,F,0,D,1,76,0,0,-,17,WeMoInsightSwitch
CjGQdX3YFKbc3MBENi,3079,123,udp,ntp,0.020800,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoInsightSwitch
CwaM203DKndOqmmQCi,3080,123,udp,ntp,0.012186,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoInsightSwitch
CSTQ4U3H8MCa5EDue1,3085,123,udp,ntp,0.011583,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoInsightSwitch
C8eOsydtHlaRQ9AS,8,0,icmp,-,2.009722,228,228,OTH,T,T,0,-,3,312,3,312,-,1,WeMoInsightSwitch
CLTZ7N2ZbXv6KuZoV1,3083,123,udp,ntp,-,-,-,S0,T,F,0,D,1,76,0,0,-,17,WeMoInsightSwitch
CJNACc3lZvYtkjunCb,0,0,unknown_transport,-,6.883252,0,0,OTH,T,T,0,-,2,80,0,0,-,2,WeMoInsightSwitch
CvbUdZmGRZin1k5O9,3085,1900,udp,-,0.043391,4881,0,S0,T,T,0,D,12,5217,0,0,-,17,WeMoInsightSwitch
CsJP15FfpY1P8P5Fl,3081,123,udp,ntp,0.011242,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoInsightSwitch
C3ZI0Y30DBioXIdn56,3080,123,udp,ntp,-,-,-,S0,T,F,0,D,1,76,0,0,-,17,WeMoInsightSwitch
COSZEi1fsw7fZ9Lm8d,3084,123,udp,ntp,0.018090,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoInsightSwitch
C1ImTf1z59bv9DceKe,3082,1900,udp,-,0.050993,4982,0,S0,T,T,0,D,13,5346,0,0,-,17,WeMoInsightSwitch
CsIEDA4KnccPpEaB4i,3,13,icmp,-,27.824651,84,0,OTH,F,T,0,-,3,168,0,0,-,1,WeMoInsightSwitch
CVqrjpZjIYvlC6Gwb,143,0,icmp,-,13.874755,100,0,OTH,T,F,0,-,3,268,0,0,-,58,WeMoInsightSwitch
CGTBct4SNlxbBtTPjc,3081,123,udp,ntp,0.019939,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoInsightSwitch
CgkbU83x9OyOhDRcN,55868,80,tcp,http,1.338356,137,201,SF,T,F,0,ShADadFf,6,457,4,417,-,6,D-LinkSiren
CzhZH83jT9ELo4XdU9,5353,5353,udp,dns,9.605436,6395,0,S0,T,T,0,D,17,6871,0,0,-,17,D-LinkSiren
CxMzNc4gdyw4uGXwd8,42978,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,D-LinkSiren
CxrKT32qZ0gXT8CuQi,43344,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,99,0,0,-,17,D-LinkSiren
CyJICA4mnJXcsmUHti,41471,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,D-LinkSiren
CZVDiY3aGnI6EoZaua,42334,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,D-LinkSiren
CabR0s2GLXNyrACtjk,50110,443,tcp,ssl,0.659328,863,4637,RSTO,T,F,0,ShADadR,12,1495,9,5113,-,6,D-LinkSiren
CyDEF21Zuu5LYgposk,50112,443,tcp,ssl,0.850101,1577,4685,SF,T,F,0,ShADadFfR,14,2289,11,5265,-,6,D-LinkSiren
Cl6opT2a1WtJA7ENM5,50113,443,tcp,ssl,1.989067,735,4493,RSTO,T,F,0,ShADadR,12,1367,9,4969,-,6,D-LinkSiren
CKugvg1wP8cJu4DYl5,36245,80,tcp,http,1.066360,161,201,SF,T,F,0,ShADadfF,6,481,5,469,-,6,D-LinkSiren
Chh1sG4o5XiYPWUNr5,32867,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSiren
CZScsosYEjYyvGZI7,43929,80,tcp,http,0.230827,268,488,SF,T,F,0,ShADadfF,6,588,5,756,-,6,D-LinkSiren
CvcDb73KT83hje0hU6,48712,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,D-LinkSiren
CcJODh2c3oAEhFQTki,50757,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,66,0,0,-,17,D-LinkSiren
C6YVl61TLHTHAIdp05,56418,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,90,0,0,-,17,D-LinkSiren
CqqSbQ3bDxsfD0q8eb,42245,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,66,0,0,-,17,D-LinkSiren
CyRuxr2WKp7stmeqM8,40396,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,65,0,0,-,17,D-LinkSiren
CHMKSv3JXdPZInbHX8,53742,80,tcp,http,2.365415,166,196448,SF,T,F,0,ShADadfF,84,3546,147,202340,-,6,D-LinkSiren
C9yx4n4C1Iz6gIYk8e,58399,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSiren
CRB4gRTSIPplz1WBl,60389,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,98,0,0,-,17,D-LinkSiren
C4hwUb4D1QGDYmgi15,50131,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSiren
COXc4djlIDuuRLfN7,59824,443,tcp,ssl,4.840962,543,4024,SF,T,F,0,ShADadtFfR,15,1175,15,4689,-,6,D-LinkSiren
C9IEu92nr4YYxMPKK1,59822,443,tcp,ssl,7.915266,1673,5122,SF,T,F,0,ShADadFfR,20,2493,17,5814,-,6,D-LinkSiren
CimjYN3wAWDT8NV67e,57035,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,72,0,0,-,17,D-LinkSiren
COyQRs13zbxZA2GqI,36465,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,72,0,0,-,17,D-LinkSiren
CDiuqt2BIUJIbUKSu3,133,134,icmp,-,4.000887,16,0,OTH,T,F,0,-,2,112,0,0,-,58,D-LinkSiren
CBB8i91RjsvRzu6khh,50120,443,tcp,ssl,0.733428,890,4345,SF,T,F,0,ShADadFRfR,12,1498,10,4873,-,6,D-LinkSiren
C0TV592qPgVxz1kS8l,50121,443,tcp,ssl,0.819718,898,564,RSTO,T,F,0,ShADadR,7,1270,7,936,-,6,D-LinkSiren
C2TaBA3zQkbLM65l9j,38396,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,63,0,0,-,17,D-LinkSiren
CCxVnA2azntPBGoLk7,37473,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,65,0,0,-,17,D-LinkSiren
Cg0rbLpg1UdjOJmae,5353,5353,udp,dns,27.582072,17333,0,S0,T,T,0,D,54,18845,0,0,-,17,D-LinkSiren
Ckgg8ezMYkTrL7UHf,0,0,unknown_transport,-,-,-,-,OTH,T,T,0,-,1,40,0,0,-,2,D-LinkSiren
C7esoQ2aFqaEXE5cc9,42369,443,tcp,ssl,25.108442,587,3981,S1,T,F,0,ShADad,17,1287,17,4673,-,6,D-LinkSiren
CuIidQ3vqU5bjS4YM5,46385,123,udp,ntp,0.164458,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,D-LinkSiren
CDZNBS2nZ0dMjxSEza,35863,123,udp,ntp,0.100054,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,D-LinkSiren
Cf53abdXN3DI56lel,68,67,udp,dhcp,0.108645,630,0,S0,T,T,0,D,2,686,0,0,-,17,D-LinkSiren
C0K0Nd3gOUcxUYT988,0,0,unknown_transport,-,24.448805,0,0,OTH,T,T,0,-,9,360,0,0,-,2,D-LinkSiren
CFl5Xt16RE9rkprE,3073,53,udp,dns,0.008541,79,0,S0,T,T,0,Dc,2,135,0,0,-,17,WeMoSwitch2
Cn3ymc2yv7UE4PtC17,40091,443,tcp,-,3.002442,0,0,S0,T,F,0,S,3,180,0,0,-,6,WeMoSwitch2
CKU02Z3vGUaxn4I1E2,4469,8443,tcp,-,0.542193,0,0,SF,T,F,0,ShAFf,4,216,2,112,-,6,WeMoSwitch2
CDygzn1WuCBzP7dPEe,55988,443,tcp,-,3.015860,0,0,S0,T,F,0,S,3,180,0,0,-,6,WeMoSwitch2
CPJXsp3ICubRdF5dv5,4470,8443,tcp,ssl,3.652181,24011,2755,RSTO,T,F,0,ShADadfR,29,25527,27,4167,-,6,WeMoSwitch2
CrGqrN1BQxxxJiJbii,3079,53,udp,dns,0.020264,52,0,S0,T,T,0,Dc,2,108,0,0,-,17,WeMoSwitch2
Cpgg8w1OZyWA8DVdi1,60193,443,tcp,-,3.016262,0,0,S0,T,F,0,S,3,180,0,0,-,6,WeMoSwitch2
C6XGJS1WG0qRmQRuw9,40091,443,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoSwitch2
CAKjy92Q42x4QQTPv8,47559,5228,tcp,-,3.007973,0,0,S0,T,F,0,S,3,180,0,0,-,6,WeMoSwitch2
CVRck9mWnRpg0iiB7,55988,443,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoSwitch2
CKNt3M2eVbORus11na,60193,443,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoSwitch2
CSmXd6C2YadgqYqlk,3075,53,udp,dns,11.378266,366,0,S0,T,T,0,Dcc,12,702,0,0,-,17,WeMoSwitch2
CvRKXQSxViFesWcH2,40091,443,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoSwitch2
C0btJR2X0ZaFsdoNj7,47559,5228,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoSwitch2
CpIV5B4MPMc0fUVhU7,55988,443,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoSwitch2
CkLSZbQnKDCYPUf61,60193,443,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,6,WeMoSwitch2
CVnmVZ2ehu0FTWYEZ2,3391,8899,tcp,http,0.467138,744,226,SF,T,F,0,ShADadFf,7,1116,5,494,-,6,WeMoSwitch2
CP3BcQ1Zqz5dvM8JDf,3079,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,62,0,0,-,17,WeMoSwitch2
CqfBia3I6H5TFJW3zh,68,67,udp,dhcp,0.176046,2740,0,S0,T,T,0,D,5,2880,0,0,-,17,WeMoSwitch2
CYGX5FxfGYhwjUbYh,133,134,icmp,-,4.000012,16,0,OTH,T,F,0,-,2,112,0,0,-,58,WeMoSwitch2
CBGQaa4K7NbghyLKO,8,0,icmp,-,2.006750,228,228,OTH,T,T,0,-,3,312,3,312,-,1,WeMoSwitch2
Cai8jehrCPnVCz6c8,3084,1900,udp,-,0.140183,8628,0,S0,T,T,0,D,20,9188,0,0,-,17,WeMoSwitch2
Cm1q7S2r2TcqDEGS7g,3084,123,udp,ntp,0.011171,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoSwitch2
CtjGEF3Z3bsAz3sfTg,3083,123,udp,ntp,0.014206,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoSwitch2
CGc2mojVdIvW7tmli,3082,1900,udp,-,0.462975,8628,0,S0,T,T,0,D,20,9188,0,0,-,17,WeMoSwitch2
C9PysZ2Qohafv0SPt3,3082,123,udp,ntp,-,-,-,S0,T,F,0,D,1,76,0,0,-,17,WeMoSwitch2
CFT1fz2EhEyCgbTiTg,0,0,unknown_transport,-,2.731699,0,0,OTH,T,T,0,-,2,80,0,0,-,2,WeMoSwitch2
Ccajw84D2zHogO4wSi,3080,123,udp,ntp,0.014298,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoSwitch2
CuhB9b3CdVBz1zNLLa,3079,123,udp,ntp,-,-,-,S0,T,F,0,D,1,76,0,0,-,17,WeMoSwitch2
CgPxIj2tPPbinyMfl4,3,13,icmp,-,-,-,-,OTH,F,T,0,-,1,56,0,0,-,1,WeMoSwitch2
CSQuL1G3VKF5che2c,3079,123,udp,ntp,0.011209,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoSwitch2
CQuM3L3XhwHH08wiu1,3078,123,udp,ntp,0.014167,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoSwitch2
Canlkp1IMignAw4DXf,3081,123,udp,ntp,0.013524,48,48,SF,T,F,0,Dd,1,76,1,76,-,17,WeMoSwitch2
CRQnEP1mMYf2t0HV6e,143,0,icmp,-,11.576184,100,0,OTH,T,F,0,-,3,268,0,0,-,58,WeMoSwitch2
ClXDPT6uk57BZuuga,3077,123,udp,ntp,-,-,-,S0,T,F,0,D,1,76,0,0,-,17,WeMoSwitch2
Ctv2S717vqvwzycvXe,3133,80,tcp,-,0.005761,0,0,SF,T,F,0,ShAFf,4,216,2,112,-,6,EdimaxPlug2101W
C0Dur53ByaUsxYTlka,3072,53,udp,dns,-,-,-,S0,T,T,0,Dc,1,60,0,0,-,17,EdimaxPlug2101W
CohwCA2x1bxCw5954,10000,60239,tcp,-,4.896068,0,0,SH,T,T,0,F,3,156,0,0,-,6,EdimaxPlug2101W
CEv6Ei42n2f2a7ah5h,3134,80,tcp,-,0.006846,0,0,SF,T,F,0,ShAFf,4,216,2,112,-,6,EdimaxPlug2101W
C0GWMg12kObp7gDoCf,10000,60239,tcp,-,-,-,-,SH,T,T,0,F,1,52,0,0,-,6,EdimaxPlug2101W
CCrqPVbGrn5LJ7sfj,3072,53,udp,dns,0.613436,96,0,S0,T,T,0,Dc,3,180,0,0,-,17,EdimaxPlug2101W
