uid,_device,files_ts_nunique,files_fuid_nunique,files_id.orig_h_nunique,files_id.orig_p_nunique,files_id.resp_h_nunique,files_id.resp_p_nunique,files_source_nunique,files_depth_nunique,files_analyzers_nunique,files_mime_type_nunique,files_filename_nunique,files_duration_nunique,files_local_orig_nunique,files_is_orig_nunique,files_seen_bytes_sum,files_seen_bytes_mean,files_total_bytes_sum,files_total_bytes_mean,files_missing_bytes_sum,files_missing_bytes_mean,files_overflow_bytes_sum,files_overflow_bytes_mean,files_timedout_nunique,files_parent_fuid_nunique,files_md5_nunique,files_sha1_nunique,files_sha256_nunique,files_extracted_nunique,files_extracted_cutoff_nunique,files_extracted_size_nunique,files_sub_log_count_sum,http_ts,http_id.orig_h,http_id.orig_p,http_id.resp_h,http_id.resp_p,http_trans_depth,http_method,http_host,http_uri,http_referrer,http_version,http_user_agent,http_origin,http_request_body_len,http_response_body_len,http_status_code,http_status_msg,http_info_code,http_info_msg,http_tags,http_username,http_password,http_proxied,http_orig_fuids,http_orig_filenames,http_orig_mime_types,http_resp_fuids,http_resp_filenames,http_resp_mime_types,conn_ts,conn_id.orig_h,conn_id.orig_p,conn_id.resp_h,conn_id.resp_p,conn_proto,conn_service,conn_duration,conn_orig_bytes,conn_resp_bytes,conn_conn_state,conn_local_orig,conn_local_resp,conn_missed_bytes,conn_history,conn_orig_pkts,conn_orig_ip_bytes,conn_resp_pkts,conn_resp_ip_bytes,conn_tunnel_parents,conn_ip_proto,dns_ts,dns_id.orig_h,dns_id.orig_p,dns_id.resp_h,dns_id.resp_p,dns_proto,dns_trans_id,dns_rtt,dns_query,dns_qclass,dns_qclass_name,dns_qtype,dns_qtype_name,dns_rcode,dns_rcode_name,dns_AA,dns_TC,dns_RD,dns_RA,dns_Z,dns_answers,dns_TTLs,dns_rejected,dns_opcode,dns_opcode_name,ssl_ts,ssl_id.orig_h,ssl_id.orig_p,ssl_id.resp_h,ssl_id.resp_p,ssl_version,ssl_cipher,ssl_curve,ssl_server_name,ssl_resumed,ssl_last_alert,ssl_next_protocol,ssl_established,ssl_ssl_history,ssl_cert_chain_fps,ssl_client_cert_chain_fps,ssl_sni_matches_cert,weird_ts_nunique,weird_id.orig_h_nunique,weird_id.orig_p_nunique,weird_id.resp_h_nunique,weird_id.resp_p_nunique,weird_name_nunique,weird_addl_nunique,weird_notice_nunique,weird_peer_nunique,weird_source_nunique,weird_sub_log_count_sum,ntp_ts,ntp_id.orig_h,ntp_id.orig_p,ntp_id.resp_h,ntp_id.resp_p,ntp_version,ntp_mode,ntp_stratum,ntp_poll,ntp_precision,ntp_root_delay,ntp_root_disp,ntp_ref_id,ntp_ref_time,ntp_org_time,ntp_rec_time,ntp_xmt_time,ntp_num_exts
CmYlov1xslHMfARf2i,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672442.240278,10.10.10.30,41909,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FeH2P93sF0VLojbCS3,0.0,text/json,1473672442.233048,10.10.10.30,41909,10.10.10.6,80,tcp,http,0.019374,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CAmhnK2W3IoEPWdB84,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672449.112896,10.10.10.30,49029,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FITDYMXtLD3TqZrF2,0.0,text/json,1473672449.107340,10.10.10.30,49029,10.10.10.6,80,tcp,http,0.012454,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C7Gv7S36M8rn8eem23,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672449.602090,10.10.10.30,60585,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FRow063rJQFshUXktb,0.0,text/json,1473672449.597437,10.10.10.30,60585,10.10.10.6,80,tcp,http,0.011906,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Coc3dm3CKUigu8wmI2,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672450.107079,10.10.10.30,49725,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FzI8Dq2mgnnCOWvm1,0.0,text/json,1473672450.102124,10.10.10.30,49725,10.10.10.6,80,tcp,http,0.012836,201,885,SF,T,T,0,ShADadftF,7,585,6,2073,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CFBUTAAEAS1hJ0Pkc,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672450.613282,10.10.10.30,57347,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FgjX9q2arzYhla35vk,0.0,text/json,1473672450.606869,10.10.10.30,57347,10.10.10.6,80,tcp,http,0.016791,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Ch5KKZ1KDIrdQBFzoe,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672451.108355,10.10.10.30,47634,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FIW7lF3t1K0BwaPAF4,0.0,text/json,1473672451.105096,10.10.10.30,47634,10.10.10.6,80,tcp,http,0.009908,201,885,SF,T,T,0,ShADadftF,7,585,6,2073,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CguGRB2Ulcwr4hv3Tb,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672451.601776,10.10.10.30,60044,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FaDB594app8IQoBQn7,0.0,text/json,1473672451.598554,10.10.10.30,60044,10.10.10.6,80,tcp,http,0.008718,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CIRnSF1R83DqrXWMIi,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672452.102199,10.10.10.30,56302,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FpdNzx3aWcRqrty434,0.0,text/json,1473672452.098854,10.10.10.30,56302,10.10.10.6,80,tcp,http,0.009333,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C4UsZp2SmoEFFfunnd,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672452.612998,10.10.10.30,34903,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,464,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,Fs3phj4qbEEobkgPSl,0.0,text/json,1473672452.606711,10.10.10.30,34903,10.10.10.6,80,tcp,http,0.017811,201,885,SF,T,T,0,ShADadfF,6,521,5,1153,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ChNoQV1tK2AFzBWiG7,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672453.081661,10.10.10.30,37841,10.10.10.6,80,1,DELETE,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors/11,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,35,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FZ5MCx01xOIu9PTqd,0.0,text/json,1473672453.077933,10.10.10.30,37841,10.10.10.6,80,tcp,http,0.097841,275,456,SF,T,T,0,ShADadftF,8,711,8,913,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CCzuHz34z9ZKb9DNZj,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672453.096795,10.10.10.30,59533,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,243,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FUkA1X3krvBDMeGlue,0.0,text/json,1473672453.093148,10.10.10.30,59533,10.10.10.6,80,tcp,http,0.084390,201,664,SF,T,T,0,ShADadftF,7,585,6,1631,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CgosvzoWeLOZtTwtl,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672453.215887,10.10.10.30,50071,10.10.10.6,80,1,DELETE,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/rules/4,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,32,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FZE5Ob3XhrheAp3zP8,0.0,text/json,1473672453.212849,10.10.10.30,50071,10.10.10.6,80,tcp,http,0.067178,272,453,SF,T,T,0,ShADadfF,7,644,7,825,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CFT05e2YZP3m9RoGDc,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672453.319107,10.10.10.30,44378,10.10.10.6,80,1,DELETE,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/rules/1,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,32,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,F9srUm3r0JbnFTMUe2,0.0,text/json,1473672453.315689,10.10.10.30,44378,10.10.10.6,80,tcp,http,0.063382,272,453,SF,T,T,0,ShADadfF,7,644,7,825,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CzEpXh1Uw8G8Gaybz4,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672453.416632,10.10.10.30,44038,10.10.10.6,80,1,DELETE,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/rules/2,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,32,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,F6mXSy4VFrJAMv6GJf,0.0,text/json,1473672453.414039,10.10.10.30,44038,10.10.10.6,80,tcp,http,0.062115,272,453,SF,T,T,0,ShADadfF,7,644,7,825,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Cry9lY28HTPuH1Fvxh,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672453.520248,10.10.10.30,58787,10.10.10.6,80,1,DELETE,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/rules/3,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,32,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FBqrPG3urWBC6VBDhj,0.0,text/json,1473672453.517437,10.10.10.30,58787,10.10.10.6,80,tcp,http,0.061177,272,453,SF,T,T,0,ShADadfF,7,644,7,825,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C9PhXk462nAtKAhiT5,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672453.599006,10.10.10.30,35192,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,243,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,F2nTC91q6JiEs8Gag2,0.0,text/json,1473672453.594842,10.10.10.30,35192,10.10.10.6,80,tcp,http,0.011571,201,664,SF,T,T,0,ShADadfF,6,521,5,932,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CSe9lw3a6jb4F1Y5b,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672454.111910,10.10.10.30,32843,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,243,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FvOspPnIJLyLQLXCj,0.0,text/json,1473672454.105697,10.10.10.30,32843,10.10.10.6,80,tcp,http,0.014095,201,664,SF,T,T,0,ShADadfF,6,521,5,932,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CnHPNi1kqcjfhq4kxk,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672454.617503,10.10.10.30,34748,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,243,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FIPojCmwe74JR2pbb,0.0,text/json,1473672454.610029,10.10.10.30,34748,10.10.10.6,80,tcp,http,0.018498,201,664,SF,T,T,0,ShADadfF,6,521,5,932,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CmRlnP3QFRN3B47VX4,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672455.113576,10.10.10.30,43917,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,243,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FKXscI3MBEfQ11G5Q8,0.0,text/json,1473672455.109521,10.10.10.30,43917,10.10.10.6,80,tcp,http,0.010638,201,664,SF,T,T,0,ShADadfF,6,521,5,932,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CsONvS3HPQJJQkZnc8,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672455.613152,10.10.10.30,50611,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,243,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,Fsud9h1Nti3X1I5sT5,0.0,text/json,1473672455.609353,10.10.10.30,50611,10.10.10.6,80,tcp,http,0.010483,201,664,SF,T,T,0,ShADadfF,6,521,5,932,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
CzuZP01dfcCgRrK4x1,HueSwitch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473672456.113613,10.10.10.30,38039,10.10.10.6,80,1,GET,10.10.10.6,/api/1d7a2f22157658516ebbad4748c9f43/sensors,0.0,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,0,243,200,OK,None,None,(empty),None,0.0,0.0,None,0.0,None,FW6QdU24snHCHza6Ei,0.0,text/json,1473672456.109197,10.10.10.30,38039,10.10.10.6,80,tcp,http,0.011997,201,664,SF,T,T,0,ShADadfF,6,521,5,932,0.0,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
