uid,files_fuid,files_id.orig_p,files_id.resp_p,files_source,files_depth,files_analyzers,files_mime_type,files_filename,files_duration,files_local_orig,files_is_orig,files_seen_bytes,files_total_bytes,files_missing_bytes,files_overflow_bytes,files_timedout,files_parent_fuid,files_md5,files_sha1,files_sha256,files_extracted,files_extracted_cutoff,files_extracted_size,http_id.orig_p,http_id.resp_p,http_trans_depth,http_method,http_uri,http_referrer,http_version,http_user_agent,http_origin,http_request_body_len,http_response_body_len,http_status_code,http_status_msg,http_info_code,http_info_msg,http_tags,http_username,http_password,http_proxied,http_orig_fuids,http_orig_filenames,http_orig_mime_types,http_resp_fuids,http_resp_filenames,http_resp_mime_types,conn_id.orig_p,conn_id.resp_p,conn_proto,conn_service,conn_duration,conn_orig_bytes,conn_resp_bytes,conn_conn_state,conn_local_orig,conn_local_resp,conn_missed_bytes,conn_history,conn_orig_pkts,conn_orig_ip_bytes,conn_resp_pkts,conn_resp_ip_bytes,conn_tunnel_parents,conn_ip_proto,dns_id.orig_p,dns_id.resp_p,dns_proto,dns_trans_id,dns_rtt,dns_query,dns_qclass,dns_qclass_name,dns_qtype,dns_qtype_name,dns_rcode,dns_rcode_name,dns_AA,dns_TC,dns_RD,dns_RA,dns_Z,dns_answers,dns_TTLs,dns_rejected,dns_opcode,dns_opcode_name,ssl_id.orig_p,ssl_id.resp_p,ssl_version,ssl_cipher,ssl_curve,ssl_server_name,ssl_resumed,ssl_last_alert,ssl_next_protocol,ssl_established,ssl_ssl_history,ssl_cert_chain_fps,ssl_client_cert_chain_fps,ssl_sni_matches_cert,weird_id.orig_p,weird_id.resp_p,weird_name,weird_addl,weird_notice,weird_peer,weird_source,ntp_id.orig_p,ntp_id.resp_p,ntp_version,ntp_mode,ntp_stratum,ntp_poll,ntp_precision,ntp_root_delay,ntp_root_disp,ntp_ref_id,ntp_ref_time,ntp_org_time,ntp_rec_time,ntp_xmt_time,ntp_num_exts,device
CWv0pp9MNYiFJKV3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,60.0,0.0,0.0,-,17.0,3072.0,53.0,udp,2.0,-,www.google.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,3072.0,53.0,bad_UDP_checksum,-,F,zeek,UDP,,,,,,,,,,,,,,,,EdimaxPlug1101W
CX2tAT3BlGyWG8yZ17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50077.0,62910.0,tcp,-,50.633965,104,441,S1,T,T,0.0,ShAdDa,22.0,996.0,22.0,1325.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAXGateway
CX8MyN2RnC0ZBq5opb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,67.0,udp,-,-,-,-,OTH,T,T,0.0,^c,0.0,0.0,0.0,0.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,67.0,bad_UDP_checksum,-,F,zeek,UDP,,,,,,,,,,,,,,,,SmarterCoffee
CXBZW23APwUP8iFDt7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,unknown_transport,-,5.816321,0,0,OTH,T,T,0.0,-,2.0,64.0,0.0,0.0,-,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAXGateway
CXPAqUZE1hfjJRBa1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076.0,123.0,udp,ntp,-,-,-,S0,T,F,0.0,D,1.0,76.0,0.0,0.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076.0,123.0,3.0,3.0,0.0,16.0,0.015625,1.0,1.0,\x00\x00\x00\x00,1970-01-01,1970-01-01,1970-01-01,2016-09-09 14:06:48.157540083,0.0,WeMoLink
CXPBtL3iYYdIisXDfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,67.0,udp,-,-,-,-,OTH,T,T,0.0,^c,0.0,0.0,0.0,0.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,67.0,bad_UDP_checksum,-,F,zeek,UDP,,,,,,,,,,,,,,,,WeMoInsightSwitch2
CXeZQJ1d450F0M5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51590.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,64.0,0.0,0.0,-,17.0,51590.0,53.0,udp,28.0,-,bridge.meethue.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CXolhpFpil4GNQSN6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47445.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,64.0,0.0,0.0,-,17.0,47445.0,53.0,udp,11.0,-,bridge.meethue.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CXuGe916GoAFo14xp8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51140.0,51140.0,udp,-,0.220310,174,0,S0,T,T,0.0,D,3.0,258.0,0.0,0.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EdimaxCam1
CXuzVC15lYqOZRpQ23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36431.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,60.0,0.0,0.0,-,17.0,36431.0,53.0,udp,2.0,-,wrpd.dlink.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSensor
CXyiRH2EfBINp4vWw2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38186.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,64.0,0.0,0.0,-,17.0,38186.0,53.0,udp,34.0,-,bridge.meethue.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CY5gIg3B0cIrBuevFb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,unknown_transport,-,6.036077,0,0,OTH,T,T,0.0,-,5.0,200.0,0.0,0.0,-,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkWaterSensor
CYAHEwVK1GSUxHZ29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58102.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,74.0,0.0,0.0,-,17.0,58102.0,53.0,udp,3.0,-,www.ecdinterface.philips.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CYGX5FxfGYhwjUbYh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,134.0,icmp,-,4.000012,16,0,OTH,T,F,0.0,-,2.0,112.0,0.0,0.0,-,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoSwitch2
CYHyzk397V4VMmjun9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,udp,dns,1.802904,2715,0,S0,T,T,0.0,D,7.0,2911.0,0.0,0.0,-,17.0,5353.0,5353.0,udp,0.0,0.008151,f.6.d.3.9.a.e.f.f.f.8.7.d.8.2.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0.0,"_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","4500.000000,4500.000000",F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSwitch
CYRjuCZh0N3Q7Z5a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33440.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,60.0,0.0,0.0,-,17.0,33440.0,53.0,udp,2.0,-,ntp1.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSensor
CYkRdLUbWzXI2CI74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,unknown_transport,-,-,-,-,OTH,T,T,0.0,-,1.0,32.0,0.0,0.0,-,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SmarterCoffee
CYlbcy1JNovLJzevp8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56205.0,443.0,tcp,-,-,-,-,S0,T,F,0.0,S,1.0,60.0,0.0,0.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoLink
CYpMUy4AQ04CSvbev9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37705.0,443.0,tcp,ssl,0.612281,885,4345,RSTO,T,F,0.0,ShADadR,10.0,1413.0,9.0,4821.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,37705.0,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,-,F,-,-,T,CsxknGIti,"f78fba0fc9f43f255a2532a65626f3981090c91bccbb7556291540cd213bd4c7,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99",(empty),-,,,,,,,,,,,,,,,,,,,,,,,D-LinkHomeHub
CZ8mK8eW50OLWae7h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43121.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,68.0,0.0,0.0,-,17.0,43121.0,53.0,udp,31.0,-,1.openwrt.pool.ntp.org,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CZLglH11b9MDYGwGFh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50203.0,443.0,tcp,-,-,-,-,S0,T,F,0.0,S,1.0,60.0,0.0,0.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoLink
CZVDiY3aGnI6EoZaua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42334.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,60.0,0.0,0.0,-,17.0,42334.0,53.0,udp,2.0,-,ntp1.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSiren
CZosgHpmPWr6tvDO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,udp,dns,-,-,-,S0,T,T,0.0,D,1.0,247.0,0.0,0.0,-,17.0,5353.0,5353.0,udp,0.0,-,localcam.local,-,-,-,-,0,NOERROR,T,F,F,F,0.0,"10.10.10.51,localcam.local,localcam.local,TXT 23 IC-3115W Network Camera,_http._tcp.local, [74:da:38:80:7a:08]._http._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EdimaxCam1
CZpuev3qJNbJ6jm4hl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689.0,8443.0,tcp,ssl,1.091521,18914,6472,SF,T,F,0.0,ShADadFfR,30.0,20126.0,24.0,7444.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,3689.0,8443.0,TLSv10,TLS_RSA_WITH_AES_256_CBC_SHA,-,api.xbcs.net,F,-,-,T,CsxnGIi,"5497f91aeb7ee7281bd807116ffbdf7791c7850085dc74201c972a4c5fbd4979,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",(empty),T,,,,,,,,,,,,,,,,,,,,,,,WeMoInsightSwitch2
CZvWuw4zme4WmkMC2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50657.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,60.0,0.0,0.0,-,17.0,50657.0,53.0,udp,2.0,-,ntp1.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkWaterSensor
CZwCiV2w69jmQu9G39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38108.0,443.0,tcp,ssl,0.949879,900,564,RSTO,T,F,0.0,ShADadR,9.0,1376.0,7.0,936.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,38108.0,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,-,-,T,-,-,T,CsiI,-,-,-,,,,,,,,,,,,,,,,,,,,,,,D-LinkSensor
Ca0qvH3foGCTJ5P5dh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,udp,dns,28.173743,18510,0,S0,T,T,0.0,D,68.0,20414.0,0.0,0.0,-,17.0,5353.0,5353.0,udp,0.0,0.054303,d-link dch-s160 configuration utility._http._tcp.local,1,C_INTERNET,255,*,0,NOERROR,T,F,F,F,0.0,"_dhnap._tcp.local,d-link dch-s160 configuration utility._http._tcp.local,_http._tcp.local,d-link hnap service._dhnap._tcp.local","4500.000000,4500.000000,4500.000000,4500.000000",F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkWaterSensor
Ca93zcZjNrEf8lWR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072.0,123.0,udp,ntp,0.005381,48,48,SF,T,F,0.0,Dd,1.0,76.0,1.0,76.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072.0,123.0,3.0,3.0,0.0,256.0,1.0,0.0,0.0,\x00\x00\x00\x00,1970-01-01,1970-01-01,1970-01-01,2000-01-01 00:01:18.063552976,0.0,EdimaxPlug1101W
CaCCOE4XDc5ejVW4vg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854.0,8443.0,tcp,ssl,0.686703,1299,5688,SF,T,F,0.0,ShADadFfRR,15.0,1911.0,13.0,6220.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,3854.0,8443.0,TLSv10,TLS_RSA_WITH_AES_256_CBC_SHA,-,api.xbcs.net,F,-,-,T,CsxnGIi,"5497f91aeb7ee7281bd807116ffbdf7791c7850085dc74201c972a4c5fbd4979,973a41276ffd01e027a2aad49e34c37846d3e976ff6a620b6712e33832041aa6,3a2fbe92891e57fe05d57087f48e730f17e5a5f53ef403d618e5b74d7a7e6ecb,c3846bf24b9e93ca64274c0ec67c1ecc5e024ffcacd2d74019350e81fe546ae4",(empty),T,,,,,,,,,,,,,,,,,,,,,,,WeMoLink
CaE0tJ2DZNXUtAfYA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077.0,53.0,udp,dns,3.440176,60,0,S0,T,T,0.0,Dc,2.0,116.0,0.0,0.0,-,17.0,3077.0,53.0,udp,64726.0,-,api.xbcs.net,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoLink
CaJ2ql2mPGkgN8nir5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,unknown_transport,-,69.833828,0,0,OTH,T,T,0.0,-,9.0,408.0,0.0,0.0,-,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkHomeHub
Cab3vR1y9FKEs0JT28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53004.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,61.0,0.0,0.0,-,17.0,53004.0,53.0,udp,2.0,-,ru.pool.ntp.org,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TP-LinkPlugHS100
CabR0s2GLXNyrACtjk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50110.0,443.0,tcp,ssl,0.659328,863,4637,RSTO,T,F,0.0,ShADadR,12.0,1495.0,9.0,5113.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,50110.0,443.0,TLSv10,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,secp256r1,-,F,-,-,T,CsxknGIti,"f78fba0fc9f43f255a2532a65626f3981090c91bccbb7556291540cd213bd4c7,74ef335e5e18788307fb9d89cb704bec112abd23487dbff41c4ded5070f241d9,ebd41040e4bb3ec742c9e381d31ef2a41a48b6685c96e7cef3c1df6cd4331c99",(empty),-,,,,,,,,,,,,,,,,,,,,,,,D-LinkSiren
CacON42UOD2Ki9isSk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.0,53.0,udp,dns,0.130658,105,0,S0,T,T,0.0,Dc,2.0,161.0,0.0,0.0,-,17.0,3080.0,53.0,udp,4.0,-,nat.xbcs.net,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoInsightSwitch
Cai8jehrCPnVCz6c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3084.0,1900.0,udp,-,0.140183,8628,0,S0,T,T,0.0,D,20.0,9188.0,0.0,0.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoSwitch2
Canlkp1IMignAw4DXf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081.0,123.0,udp,ntp,0.013524,48,48,SF,T,F,0.0,Dd,1.0,76.0,1.0,76.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3081.0,123.0,3.0,3.0,0.0,16.0,0.015625,1.0,1.0,\x00\x00\x00\x00,1970-01-01,1970-01-01,1970-01-01,2016-08-18 15:01:52.154033899,0.0,WeMoSwitch2
Cb3sco1Mvll6eKPdP9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59926.0,443.0,tcp,-,1.001890,0,0,S0,T,F,0.0,S,2.0,120.0,0.0,0.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoLink
CbF4DicvvWNoK8F1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,udp,dns,1.522772,5400,0,S0,T,T,0.0,D,34.0,6352.0,0.0,0.0,-,17.0,5353.0,5353.0,udp,0.0,0.769987,d-link hnap service._dhnap._tcp.local,32769,qclass-32769,255,*,0,NOERROR,T,F,F,F,0.0,"10.10.10.37,dcs-935l-b0c554255b0e.local,dcs-935l-b0c554255b0e.local,TXT 21 mac=B0:C5:54:25:5B:0E TXT 24 wlan0_ssid=DCS-935L-5B0E TXT 21 model_number=DCS-935L TXT 15 hardware_ver=A1 TXT 10 dcs=Sinker TXT 12 version=0106 TXT 12 mydlink=true TXT 9 hnf=false TXT 14 mydlinkr=false TXT 13 dtype=100;101,_dhnap._tcp.local,d-link hnap service._dhnap._tcp.local","120.000000,120.000000,120.000000,4500.000000,4500.000000,4500.000000",F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkCam
CbHOID2VH9CXgFntkl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38839.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,64.0,0.0,0.0,-,17.0,38839.0,53.0,udp,12.0,-,bridge.meethue.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CbU0qj2bczfbJcGk5j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38317.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,63.0,0.0,0.0,-,17.0,38317.0,53.0,udp,4.0,-,api.dch.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkWaterSensor
CbX4Bn4JWUoUtrAVh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4638.0,8059.0,tcp,-,2.996564,0,0,S0,T,T,0.0,S,2.0,104.0,0.0,0.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoSwitch
CbYyct1WPpZ4kmdDQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40102.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,60.0,0.0,0.0,-,17.0,40102.0,53.0,udp,2.0,-,ntp1.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSensor
CbhSBO2nzuDWqXIX9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,58.0,0.0,0.0,-,17.0,3076.0,53.0,udp,29408.0,-,api.xbcs.net,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WeMoInsightSwitch
CbulgH3l05K9qglbR7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39112.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,60.0,0.0,0.0,-,17.0,39112.0,53.0,udp,2.0,-,ntp1.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSwitch
Cc1MlY3HIWhbcoHw03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42477.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,60.0,0.0,0.0,-,17.0,42477.0,53.0,udp,4.0,-,wrpd.dlink.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkWaterSensor
Cc2kYC2fp8wemSPPLd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,67.0,udp,dhcp,0.027878,630,0,S0,T,T,0.0,D,2.0,686.0,0.0,0.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSwitch
CcB8p14v61JMskPeei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49153.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,66.0,0.0,0.0,-,17.0,49153.0,53.0,udp,0.0,-,scalews.withings.net,1,C_INTERNET,1,A,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Withings
CcHVq212WK65jNfswe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36702.0,53.0,udp,dns,0.526232,36,502,SF,T,T,0.0,Dd,1.0,64.0,1.0,530.0,-,17.0,36702.0,53.0,udp,2.0,0.526232,signal.mydlink.com,1,C_INTERNET,1,A,0,NOERROR,F,F,T,T,0.0,"signal.auto.mydlink.com,52.8.178.58,52.8.232.208,52.9.16.35,52.17.177.126,52.17.248.50,52.18.83.30,54.193.40.55,54.193.40.248,54.193.41.31,54.193.108.172,54.194.162.25,54.194.162.61,54.229.64.81,54.238.186.67,54.238.198.198,52.8.35.241,52.8.79.180,52.8.86.161","240.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000",F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkCam
CcJODh2c3oAEhFQTki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50757.0,53.0,udp,dns,-,-,-,S0,T,T,0.0,Dc,1.0,66.0,0.0,0.0,-,17.0,50757.0,53.0,udp,2.0,-,tzinfo.dch.dlink.com,1,C_INTERNET,28,AAAA,-,-,F,F,T,F,0.0,-,-,F,0.0,query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSiren
CcPsxtYPSOCCF4icb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,67.0,udp,dhcp,0.004612,622,0,S0,T,T,0.0,D,2.0,678.0,0.0,0.0,-,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkSensor
