files_ts_nunique,files_fuid_nunique,files_id.orig_h_nunique,files_id.orig_p_nunique,files_id.resp_h_nunique,files_id.resp_p_nunique,files_source_nunique,files_depth_nunique,files_analyzers_nunique,files_mime_type_nunique,files_duration_nunique,files_local_orig_nunique,files_is_orig_nunique,files_seen_bytes_sum,files_seen_bytes_mean,files_total_bytes_sum,files_total_bytes_mean,files_timedout_nunique,files_sub_log_count_sum,http_ts,http_id.orig_p,http_id.resp_p,http_method,http_uri,http_user_agent,http_request_body_len,http_response_body_len,http_status_code,http_status_msg,http_resp_fuids,http_resp_mime_types,conn_ts,conn_id.orig_p,conn_id.resp_p,conn_proto,conn_service,conn_duration,conn_orig_bytes,conn_resp_bytes,conn_conn_state,conn_local_orig,conn_local_resp,conn_history,conn_orig_pkts,conn_orig_ip_bytes,conn_resp_pkts,conn_resp_ip_bytes,conn_ip_proto,dns_ts,dns_id.orig_p,dns_id.resp_p,dns_trans_id,dns_query,dns_qclass,dns_qclass_name,dns_qtype,dns_qtype_name,dns_AA,dns_RD,dns_RA,weird_ts_nunique,weird_id.orig_h_nunique,weird_id.orig_p_nunique,weird_id.resp_h_nunique,weird_id.resp_p_nunique,weird_name_nunique,weird_notice_nunique,weird_peer_nunique,weird_source_nunique,weird_sub_log_count_sum
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,464.0,464.0,0.0,0.0,1.0,1.0,1473672442.240278,41909.0,80.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),0.0,464.0,200.0,OK,FeH2P93sF0VLojbCS3,text/json,1473672442.233048,41909.0,80.0,tcp,http,0.019374,201.0,885.0,SF,T,T,ShADadfF,6.0,521.0,5.0,1153.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164353.540071,54986.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473164353.540071,54986.0,53.0,2.0,ntp1.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164353.542199,46833.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,99.0,0.0,0.0,17.0,1473164353.542199,46833.0,53.0,3.0,dualstack.ipv6-1927743757.us-west-2.elb.amazonaws.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164353.545418,54630.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473164353.545418,54630.0,53.0,4.0,wrpd.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164363.035776,58514.0,443.0,tcp,ssl,0.652535,847.0,4653.0,RSTO,T,F,ShADadR,12.0,1479.0,9.0,5129.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164363.822699,58516.0,443.0,tcp,ssl,1.114649,2041.0,4685.0,SF,T,F,ShADadFfR,14.0,2753.0,11.0,5265.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164364.677048,58517.0,443.0,tcp,ssl,1.659316,735.0,4493.0,RSTO,T,F,ShADadR,12.0,1367.0,9.0,4969.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164362.983127,60783.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,63.0,0.0,0.0,17.0,1473164362.983127,60783.0,53.0,2.0,api.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164365.198911,39112.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1473164365.198911,39112.0,53.0,2.0,ntp1.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164366.00792,49028.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,65.0,0.0,0.0,17.0,1473164366.00792,49028.0,53.0,3.0,r0802.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164366.218787,50397.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,66.0,0.0,0.0,17.0,1473164366.218787,50397.0,53.0,2.0,tzinfo.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164368.499718,39215.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,63.0,0.0,0.0,17.0,1473164368.499718,39215.0,53.0,2.0,api.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164366.009263,43132.0,443.0,tcp,ssl,8.427388,543.0,4024.0,SF,T,F,ShADadtFfR,16.0,1215.0,16.0,4729.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164370.205198,37214.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,72.0,0.0,0.0,17.0,1473164370.205198,37214.0,53.0,2.0,s3-us-west-2.amazonaws.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164376.210524,46950.0,443.0,tcp,ssl,0.70715,881.0,4345.0,RSTO,T,F,ShADadR,10.0,1409.0,9.0,4821.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164377.141131,46951.0,443.0,tcp,ssl,0.742347,896.0,564.0,RSTO,T,F,ShADadR,7.0,1268.0,7.0,936.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164353.309806,5353.0,5353.0,udp,dns,21.22043,10862.0,0.0,S0,T,T,D,41.0,12010.0,0.0,0.0,17.0,1473164353.309806,5353.0,5353.0,0.0,dsp.local,1.0,C_INTERNET,255.0,*,T,F,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164376.201211,50809.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,63.0,0.0,0.0,17.0,1473164376.201211,50809.0,53.0,2.0,api.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164377.854234,44296.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,65.0,0.0,0.0,17.0,1473164377.854234,44296.0,53.0,3.0,r0801.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164324.044449,133.0,134.0,icmp,,3.999766,16.0,0.0,OTH,T,F,,2.0,112.0,0.0,0.0,58.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164351.797999,68.0,67.0,udp,dhcp,0.027878,630.0,0.0,S0,T,T,D,2.0,686.0,0.0,0.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164340.600825,0.0,0.0,unknown_transport,,11.267733,0.0,0.0,OTH,T,T,,3.0,120.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164353.545211,52703.0,123.0,udp,ntp,0.165927,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164377.88219,50381.0,443.0,tcp,ssl,38.920708,3153.0,6059.0,S1,T,F,ShADad,24.0,4133.0,24.0,7031.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164365.20499,33343.0,123.0,udp,ntp,0.099654,48.0,48.0,SF,T,F,Dd,1.0,76.0,1.0,76.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164386.570417,50382.0,443.0,tcp,ssl,30.120538,648.0,137.0,S1,T,F,ShADad,14.0,1228.0,13.0,669.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1473164353.064607,0.0,0.0,unknown_transport,,24.711527,0.0,0.0,OTH,T,T,,11.0,440.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1465914090.27644,5353.0,5353.0,udp,dns,23.200382,1632.0,0.0,S0,T,T,D,9.0,1884.0,0.0,0.0,17.0,1465914090.27644,5353.0,5353.0,0.0, [74:da:38:80:7a:08]._http._tcp.local,32769.0,qclass-32769,255.0,*,T,F,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1465914129.488424,5353.0,5353.0,udp,dns,,,,S0,T,T,D,1.0,247.0,0.0,0.0,17.0,1465914129.488424,5353.0,5353.0,0.0,localcam.local,,,,,T,F,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1465914108.274379,53916.0,1900.0,udp,,6.033103,503.0,0.0,S0,T,T,D,4.0,615.0,0.0,0.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1465914097.139844,0.0,0.0,unknown_transport,,8.146237,0.0,0.0,OTH,T,T,,3.0,120.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1465914100.789854,44580.0,1900.0,udp,,6.030262,503.0,0.0,S0,T,T,D,4.0,615.0,0.0,0.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1465914109.356969,51140.0,51140.0,udp,,0.22031,174.0,0.0,S0,T,T,D,3.0,258.0,0.0,0.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1465914091.276778,1900.0,1900.0,udp,,10.113159,4116.0,0.0,S0,T,T,D,18.0,4620.0,0.0,0.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1465914089.585352,68.0,67.0,udp,dhcp,0.011757,1096.0,0.0,S0,T,T,D,2.0,1152.0,0.0,0.0,17.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243763.30054,5353.0,5353.0,udp,dns,9.710989,6182.0,0.0,S0,T,T,D,18.0,6686.0,0.0,0.0,17.0,1461243763.30054,5353.0,5353.0,0.0,d-link dch-s150 configuration utility._http._tcp.local,1.0,C_INTERNET,255.0,*,T,F,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243776.620862,36431.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1461243776.620862,36431.0,53.0,2.0,wrpd.dlink.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243776.756203,45378.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,99.0,0.0,0.0,17.0,1461243776.756203,45378.0,53.0,3.0,dualstack.ipv6-1927743757.us-west-2.elb.amazonaws.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243776.759568,33210.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1461243776.759568,33210.0,53.0,4.0,wrpd.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243777.625314,33440.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1461243777.625314,33440.0,53.0,2.0,ntp1.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243794.8333,45343.0,443.0,tcp,ssl,0.66497,847.0,4637.0,RSTO,T,F,ShADadR,12.0,1479.0,9.0,5113.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243795.670146,45345.0,443.0,tcp,ssl,1.126775,1593.0,4685.0,SF,T,F,ShADadFfR,14.0,2305.0,11.0,5265.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243796.487693,45346.0,443.0,tcp,ssl,1.771388,735.0,4493.0,RSTO,T,F,ShADadR,12.0,1367.0,9.0,4969.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243794.830789,43156.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,63.0,0.0,0.0,17.0,1461243794.830789,43156.0,53.0,2.0,api.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243796.103778,40102.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,60.0,0.0,0.0,17.0,1461243796.103778,40102.0,53.0,2.0,ntp1.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243797.116113,54562.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,66.0,0.0,0.0,17.0,1461243797.116113,54562.0,53.0,2.0,tzinfo.dch.dlink.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243797.358455,52389.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,100.0,0.0,0.0,17.0,1461243797.358455,52389.0,53.0,3.0,dualstack.tzinfo-423124427.us-west-2.elb.amazonaws.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243797.361186,35778.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,66.0,0.0,0.0,17.0,1461243797.361186,35778.0,53.0,4.0,tzinfo.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243797.833988,56635.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,65.0,0.0,0.0,17.0,1461243797.833988,56635.0,53.0,3.0,r0801.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243800.187142,57981.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,63.0,0.0,0.0,17.0,1461243800.187142,57981.0,53.0,2.0,api.dch.dlink.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243800.463882,56374.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,108.0,0.0,0.0,17.0,1461243800.463882,56374.0,53.0,3.0,dualstack.eu-api-elb-1068129369.eu-central-1.elb.amazonaws.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243800.464791,32805.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,63.0,0.0,0.0,17.0,1461243800.464791,32805.0,53.0,4.0,api.dch.dlink.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243746.506716,133.0,134.0,icmp,,4.000019,16.0,0.0,OTH,T,F,,2.0,112.0,0.0,0.0,58.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243800.126588,48693.0,443.0,tcp,ssl,5.981567,543.0,4024.0,SF,T,F,ShADadtFfR,16.0,1215.0,16.0,4729.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243797.95708,48692.0,443.0,tcp,ssl,8.151247,1609.0,5122.0,SF,T,F,ShADadFfR,20.0,2429.0,18.0,5854.0,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243801.874988,33788.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,72.0,0.0,0.0,17.0,1461243801.874988,33788.0,53.0,2.0,s3-us-west-2.amazonaws.com,1.0,C_INTERNET,28.0,AAAA,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1461243801.880196,47040.0,53.0,udp,dns,,,,S0,T,T,Dc,1.0,72.0,0.0,0.0,17.0,1461243801.880196,47040.0,53.0,3.0,s3-us-west-2.amazonaws.com,1.0,C_INTERNET,1.0,A,F,T,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
